,trial_num,move_times,elbow_start_volts,elbow_start_pix,elbow_start_cm,elbow_start_deg,elbow_end_volts,elbow_end_pix,elbow_end_cm,elbow_end_deg,cursor_end_pix,curs_end_cm,curs_end_deg,mean_velocity,error,block,trial_delay,target_cm,target_deg,target_pix,rt,target_pos,target_amp,full_feedback,terminal_feedback,rotation_direction,rotation,rotation_angle,clamp,clamp_angle,vibration,trial_type,participant_id
270,4,0.8659268000010343,4.177078266715398,-1694.823316033071,-52.76199562108102,74.51278895101967,3.4910561419674195,86.60738969074063,2.69619769352226,122.15175819934764,86.60738969074063,2.69619769352226,122.15175819934764,55.01500732887708,0.619561285539163,baseline,2.141,1.9749446923381384,121.53219691380848,63.43926671175934,1.2043092000003526,0,1,0,0,0,0,0,0,0,0,0,10
271,5,0.7080019999993965,4.171278173598694,-1679.7784544976512,-52.29363003338686,74.91511821015303,3.547445936157601,-60.503036745681605,-1.883536135972929,118.21773536107752,-60.503036745681605,-1.883536135972929,118.21773536107752,61.1617158580928,-2.06969359046127,baseline,2.0,0.5258666922762241,120.2874289515388,16.891914733392568,0.6492921999997634,0,1,0,0,0,0,0,0,0,0,0,10
272,6,0.9561661000007008,4.174178220157046,-1687.300885265362,-52.527812827233966,74.71395358058635,3.46366681336076,157.62170652772136,4.9069632869274695,124.05082103974785,157.62170652772136,4.9069632869274695,124.05082103974785,51.59863695138881,2.278118315343334,baseline,2.31,2.254925933489472,121.7727027244045,72.43283736748268,0.7253530999987561,0,1,0,0,0,0,0,0,0,0,0,10
273,7,0.8382079999992129,4.176433811924653,-1693.151664751358,-52.70995500022613,74.5574922020345,3.589013270160649,-167.63667783867186,-5.218742023657636,115.35277057906734,-167.63667783867186,-5.218742023657636,115.35277057906734,48.66963614886896,-4.714304842909627,baseline,2.428,0.2693454275886022,120.06707542197697,8.651926549981912,0.7990905000006023,0,1,0,0,0,0,0,0,0,0,0,10
274,8,0.9382003000009718,4.171922628389439,-1681.450105779364,-52.34567065424175,74.8704149591382,3.55775721280952,-86.01598845922157,-2.677786624419938,117.5354687322324,-86.01598845922157,-2.677786624419938,117.5354687322324,45.47542115798728,-1.898244906022029,baseline,2.32,-0.4679732170837634,119.43371363825445,-15.032257788135531,0.709359399999812,0,1,0,0,0,0,0,0,0,0,0,10
275,9,0.8240874999992229,4.174178220157046,-1687.300885265362,-52.527812827233966,74.71395358058635,3.528756747225998,-11.37863064037814,-0.3542311781659575,119.53141883148908,-11.37863064037814,-0.3542311781659575,119.53141883148908,54.38435269427699,-2.177674984356429,baseline,2.083,2.1808765742557363,121.7090938158455,70.05422035178171,0.7744155000000319,0,1,0,0,0,0,0,0,0,0,0,10
276,10,0.8320731999992859,4.175144902343163,-1689.8083621879305,-52.60587375851628,74.64689870406414,3.539712478668662,-41.17688808155332,-1.2818886594821108,118.73455467879832,-41.17688808155332,-1.2818886594821108,118.73455467879832,52.98530943524203,-1.9627106266065368,baseline,1.591,1.002971551988444,120.69726530540488,32.21749957745557,0.9563804999997956,0,1,0,0,0,0,0,0,0,0,0,10
277,11,0.9481095999999524,4.177722721506143,-1696.494967314784,-52.81403624193591,74.4680857000049,3.553568256669678,-75.25482526416687,-2.342777989594115,117.82324345222474,-75.25482526416687,-2.342777989594115,117.82324345222474,45.72800207088085,-1.7536391519413996,baseline,1.726,-0.3013052073962428,119.57688260416614,-9.6785401068738,0.8211093999998411,0,1,0,0,0,0,0,0,0,0,0,10
278,12,0.9642608000012842,4.175144902343163,-1689.8083621879305,-52.60587375851628,74.64689870406414,3.5532460292743053,-76.15997355586308,-2.3709564019106777,117.7990380023609,-76.15997355586308,-2.3709564019106777,117.7990380023609,44.75152292641087,-4.004956330894004,baseline,2.069,2.291353591772892,121.8039943332549,73.60296832785443,0.5684048999992228,0,1,0,0,0,0,0,0,0,0,0,10
279,13,0.9720247999994172,4.176756039320026,-1693.9874903922137,-52.73597531065354,74.53514057652711,3.584179859230062,-154.79957577265458,-4.819106783460505,115.69605999728364,-154.79957577265458,-4.819106783460505,115.69605999728364,42.345544497199256,-4.74688004049014,baseline,1.923,0.7069025966852349,120.44294003777378,22.707158607696183,0.9984094999999796,0,1,0,0,0,0,0,0,0,0,0,10
