,trial_num,move_times,elbow_start_volts,elbow_start_pix,elbow_start_cm,elbow_start_deg,elbow_end_volts,elbow_end_pix,elbow_end_cm,elbow_end_deg,cursor_end_pix,curs_end_cm,curs_end_deg,mean_velocity,error,block,trial_delay,target_cm,target_deg,target_pix,rt,target_pos,target_amp,full_feedback,terminal_feedback,rotation_direction,rotation,rotation_angle,clamp,clamp_angle,vibration,trial_type,participant_id
31,3,0.7380603000001429,4.179333858483005,-1690.6740955190671,-52.632825133207874,74.35632757246782,3.537134659505682,-23.36812320848875,-0.7274792615462854,118.94337644686377,-23.36812320848875,-0.7274792615462854,118.94337644686377,60.4111193548648,-3.4424109969930896,post,1.606,3.2799519980261254,122.38578744385686,105.35877303895732,0.533527900000081,0,1,0,0,0,0,0,0,0,0,0,2
32,4,0.9820048000001408,4.17868940369226,-1689.0024442373542,-52.58078451235298,74.40103082348264,3.499434054247104,74.44446127065183,2.3175503324850557,121.55907779810325,74.44446127065183,2.3175503324850557,121.55907779810325,48.0222163625003,0.2452604153443189,post,1.502,2.032034089350523,121.31381738275893,65.27309501972802,0.7878436000000875,0,1,0,0,0,0,0,0,0,0,0,2
33,5,0.7220026999993934,4.180622768064495,-1694.0173980824948,-52.73690637491772,74.26692107043823,3.524567791086156,9.83155300318573,0.3060686925860001,119.8312012435402,9.83155300318573,0.3060686925860001,119.8312012435402,63.10818529229911,0.8648554584203509,post,2.493,-0.7007398500641913,118.96634578511984,-22.50919856958164,0.5109989000002315,0,1,0,0,0,0,0,0,0,0,0,2
34,6,0.5937508999995771,4.178367176296888,-1688.1666185964968,-52.55476420192551,74.42338244899008,3.655714341002749,-331.98508794130225,-10.335116109460811,110.6903503565533,-331.98508794130225,-10.335116109460811,110.6903503565533,61.08111652140493,-7.760961672343456,post,2.078,-1.3003086918516242,118.45131202889677,-41.76857723156458,0.626003700000183,0,1,0,0,0,0,0,0,0,0,0,2
35,7,0.8035780000000159,4.179333858483005,-1690.6740955190671,-52.632825133207874,74.35632757246782,3.5074897391314157,52.84071957013825,1.644998501141698,120.98135115220408,52.84071957013825,1.644998501141698,120.98135115220408,58.021777076693645,-1.221165977141169,post,2.431,3.066600603330099,122.20251712934524,98.5054894589381,0.6328174000000217,0,1,0,0,0,0,0,0,0,0,0,2
36,8,0.7180295999996815,4.180944995459868,-1694.8532237233503,-52.76292668534513,74.24456944493079,3.5555016210419126,-71.28764499099123,-2.2192746448966503,117.661913958732,-71.28764499099123,-2.2192746448966503,117.661913958732,60.46734635148809,-1.2037736532294048,post,2.302,-0.8179195563801946,118.8656876119614,-26.27325063191342,0.5619518000003154,0,1,0,0,0,0,0,0,0,0,0,2
37,9,0.7162590000007185,4.18126722285524,-1695.6890493642077,-52.78894699577261,74.2222178194234,3.519089925364824,22.129876806421706,0.6889310833228476,120.16008266878224,22.129876806421706,0.6889310833228476,120.16008266878224,64.13582914743516,-2.20639590978601,post,2.21,3.257473871384072,122.36647857856826,104.63672959300251,0.4537466000001586,0,1,0,0,0,0,0,0,0,0,0,2
38,10,0.6339280000001963,4.17868940369226,-1689.0024442373542,-52.58078451235298,74.40103082348264,3.5851465414161794,-147.22887957214212,-4.583421425582069,115.63109562419476,-147.22887957214212,-4.583421425582069,115.63109562419476,65.03903408699307,-2.682732983101147,post,2.187,-1.4603579601921275,118.3138286072959,-46.90968739058099,0.5790030999996816,0,1,0,0,0,0,0,0,0,0,0,2
39,11,0.7739066000003731,4.180300540669123,-1693.1815724416374,-52.710886064490246,74.28927269594561,3.601580138580175,-190.47526483454692,-5.929736152466592,114.47460201992628,-190.47526483454692,-5.929736152466592,114.47460201992628,51.92529605505532,-4.799529179546596,post,2.019,-0.3424360647823037,119.27413119947286,-10.99974745101896,0.4530179000003045,0,1,0,0,0,0,0,0,0,0,0,2
40,12,0.8806684999999561,4.17997831327375,-1692.34574680078,-52.68486575406276,74.31162432145305,3.6321917411405593,-269.619181217882,-8.393586472526293,112.35813765975573,-269.619181217882,-8.393586472526293,112.35813765975573,43.20185556574872,-7.089408456723078,post,2.267,-0.1405576836439579,119.4475461164788,-4.515000554531704,0.6368726000000606,0,1,0,0,0,0,0,0,0,0,0,2
41,13,0.5800693000001047,4.17997831327375,-1692.34574680078,-52.68486575406276,74.31162432145305,3.588368815369904,-156.3343625302332,-4.866886638396768,115.3875970579929,-156.3343625302332,-4.866886638396768,115.3875970579929,70.81218181436672,-4.224450957741254,post,2.401,0.050944741229459,119.61204801573416,1.636449384610851,0.5449871000000712,0,1,0,0,0,0,0,0,0,0,0,2
42,14,0.8397402999999031,4.177078266715398,-1684.823316033071,-52.45068296021572,74.51278895101967,3.5680684894614387,-104.144621117801,-3.242153911499136,116.7832536379747,-104.144621117801,-3.242153911499136,116.7832536379747,50.33754446101956,-3.614521267966296,post,1.818,0.9656369450516408,120.397774905941,31.018235569591884,0.6681455999996615,0,1,0,0,0,0,0,0,0,0,0,2
43,15,0.5681031000003713,4.17868940369226,-1689.0024442373542,-52.58078451235298,74.40103082348264,3.72112650226336,-499.4959246849607,-15.549940540504966,106.21078032626662,-499.4959246849607,-15.549940540504966,106.21078032626662,55.99291660750167,-12.144798941027886,post,1.593,-1.4117545539945209,118.3555792672945,-45.348446480477534,0.58886209999946,0,1,0,0,0,0,0,0,0,0,0,2
