,participant_id,vibration,elbow_end_deg,error,move_times,mean_velocity,baseline_elbow_end_deg,baseline_error,baseline_move_times,mean_velocity_baseline,elbow_end_deg_diff,error_diff,move_times_diff
26,7,Triceps,122.7636910943825,4.055316661293287,0.8555358310345111,60.09477162570054,119.24087700918508,0.5465018189869015,0.8204788955556068,57.91949455256729,3.5228140851974103,3.5088148423063856,0.035056935478904316
27,7,Biceps,114.38615491569198,-4.318462145205853,0.9648853344828051,44.28639910306711,119.24087700918508,0.5465018189869015,0.8204788955556068,57.91949455256729,-4.854722093493109,-4.8649639641927545,0.1444064389271983
28,8,No Vibration,116.14740667427768,-4.20840073446939,1.0518006160918436,40.607919525158344,116.14740667427768,-4.20840073446939,1.0518006160918436,40.607919525158344,0.0,0.0,0.0
29,8,Dual,111.87489365321032,-8.67358563582523,1.01159440689662,38.04820684639458,116.14740667427768,-4.20840073446939,1.0518006160918436,40.607919525158344,-4.272513021067354,-4.46518490135584,-0.04020620919522355
30,8,Triceps,116.62446431320394,-3.727714538192479,1.034567400000075,41.644564796638946,116.14740667427768,-4.20840073446939,1.0518006160918436,40.607919525158344,0.4770576389262686,0.4806861962769111,-0.017233216091768533
31,8,Biceps,111.75831704555436,-8.362879735195152,1.0397857310343734,36.64764154573867,116.14740667427768,-4.20840073446939,1.0518006160918436,40.607919525158344,-4.389089628723312,-4.154479000725762,-0.01201488505747017
32,9,No Vibration,121.90143972810807,1.400691527486648,1.1244511800001016,43.25367472125728,121.90143972810807,1.400691527486648,1.1244511800001016,43.25367472125728,0.0,0.0,0.0
33,9,Dual,120.9125652093716,0.6805206109972375,1.1704912533331784,40.66981944716352,121.90143972810807,1.400691527486648,1.1244511800001016,43.25367472125728,-0.9888745187364663,-0.7201709164894106,0.0460400733330768
34,9,Triceps,125.18949310557872,4.81957595178669,1.1950091033331773,43.319467889612504,121.90143972810807,1.400691527486648,1.1244511800001016,43.25367472125728,3.2880533774706464,3.4188844243000416,0.07055792333307576
35,9,Biceps,119.51423051159783,-0.974497124153613,1.1509678466667537,40.16754231203076,121.90143972810807,1.400691527486648,1.1244511800001016,43.25367472125728,-2.387209216510243,-2.375188651640261,0.02651666666665209
36,10,No Vibration,119.25530250908271,-1.581843724848437,0.9337369666665634,48.65007087997135,119.25530250908271,-1.581843724848437,0.9337369666665634,48.65007087997135,0.0,0.0,0.0
37,10,Dual,117.2935491839541,-3.230712315772296,0.8445077066664453,52.13880925638207,119.25530250908271,-1.581843724848437,0.9337369666665634,48.65007087997135,-1.961753325128612,-1.648868590923859,-0.0892292600001181
38,10,Triceps,120.36680598998448,-0.40823223972135453,0.9166278599998502,50.7024943239546,119.25530250908271,-1.581843724848437,0.9337369666665634,48.65007087997135,1.1115034809017743,1.1736114851270825,-0.01710910666671317
39,10,Biceps,116.2948510288741,-4.4754787858652465,0.9236377833333488,46.63608241066629,119.25530250908271,-1.581843724848437,0.9337369666665634,48.65007087997135,-2.9604514802086044,-2.8936350610168096,-0.010099183333214579
40,11,No Vibration,120.97755824275458,0.1422149622577374,0.8217760409091128,57.27564485402567,120.97755824275458,0.1422149622577374,0.8217760409091128,57.27564485402567,0.0,0.0,0.0
41,11,Dual,117.37045921030393,-3.2677768996584535,0.8779034535718893,49.4074711573091,120.97755824275458,0.1422149622577374,0.8217760409091128,57.27564485402567,-3.6070990324506482,-3.409991861916191,0.05612741266277643
42,11,Triceps,123.39173045959024,2.790032190712493,0.9446214433334413,52.95517682852016,120.97755824275458,0.1422149622577374,0.8217760409091128,57.27564485402567,2.4141722168356523,2.6478172284547554,0.12284540242432851
43,11,Biceps,116.38161348368187,-4.374945986199266,0.850939759999892,49.91923172745155,120.97755824275458,0.1422149622577374,0.8217760409091128,57.27564485402567,-4.595944759072708,-4.517160948457003,0.029163719090779194
44,12,No Vibration,117.70161314427497,-2.7628614108607423,1.0112469820224361,43.49484859934958,117.70161314427497,-2.7628614108607423,1.0112469820224361,43.49484859934958,0.0,0.0,0.0
45,12,Dual,116.62919302612877,-4.184871648183063,1.070188089999859,40.29386367124786,117.70161314427497,-2.7628614108607423,1.0112469820224361,43.49484859934958,-1.0724201181461979,-1.4220102373223207,0.05894110797742291
46,12,Triceps,119.73352686535392,-1.2311098026491607,0.9571586833334853,48.238123596170176,117.70161314427497,-2.7628614108607423,1.0112469820224361,43.49484859934958,2.0319137210789506,1.5317516082115816,-0.05408829868895082
47,12,Biceps,114.01408542980921,-6.871090719672177,1.1128795233333222,36.22150581698945,117.70161314427497,-2.7628614108607423,1.0112469820224361,43.49484859934958,-3.6875277144657588,-4.108229308811435,0.10163254131088606
48,13,No Vibration,125.36246012334809,4.3572031410545975,0.8586676747126849,60.27006889229266,125.36246012334809,4.3572031410545975,0.8586676747126849,60.27006889229266,0.0,0.0,0.0
49,13,Dual,119.55617225393914,-0.9670076211787146,0.9267270166665185,49.6526603571622,125.36246012334809,4.3572031410545975,0.8586676747126849,60.27006889229266,-5.806287869408948,-5.324210762233312,0.06805934195383356
50,13,Triceps,128.6642578496432,7.870527177217078,0.9144616066666761,59.90753583058335,125.36246012334809,4.3572031410545975,0.8586676747126849,60.27006889229266,3.3017977262951206,3.513324036162481,0.05579393195399118
51,13,Biceps,114.48505800888462,-5.948739685906471,0.8268297200002053,48.676582591218285,125.36246012334809,4.3572031410545975,0.8586676747126849,60.27006889229266,-10.877402114463464,-10.305942826961068,-0.03183795471247963
52,14,No Vibration,117.3579220729003,-3.4066797734346634,1.049917484883778,41.223195536107916,117.3579220729003,-3.4066797734346634,1.049917484883778,41.223195536107916,0.0,0.0,0.0
53,14,Dual,116.72783333987316,-3.6156459339622407,1.0340831466664289,41.24702000877173,117.3579220729003,-3.4066797734346634,1.049917484883778,41.223195536107916,-0.6300887330271365,-0.20896616052757722,-0.015834338217349142
54,14,Triceps,121.1088183799872,0.32162487813710067,1.0597734666665322,44.16338210853773,117.3579220729003,-3.4066797734346634,1.049917484883778,41.223195536107916,3.7508963070869044,3.728304651571764,0.009855981782754153
55,14,Biceps,113.72073189833814,-6.711589516897274,1.0778298266667359,36.84290029607166,117.3579220729003,-3.4066797734346634,1.049917484883778,41.223195536107916,-3.63719017456215,-3.304909743462611,0.027912341782957872
56,15,No Vibration,116.33906761325443,-4.352997468919011,1.0295043318181198,41.534106299537875,116.33906761325443,-4.352997468919011,1.0295043318181198,41.534106299537875,0.0,0.0,0.0
57,15,Dual,117.68283822779306,-3.192308189092326,1.0471546466666042,41.87505606172862,116.33906761325443,-4.352997468919011,1.0295043318181198,41.534106299537875,1.3437706145386272,1.1606892798266855,0.01765031484848434
58,15,Triceps,120.22402197812208,-0.57182422582763,1.0605682066665394,44.29091971850243,116.33906761325443,-4.352997468919011,1.0295043318181198,41.534106299537875,3.884954364867653,3.7811732430913816,0.031063874848419548
59,15,Biceps,116.14394709506472,-4.491561200709328,1.032722563333209,41.60920598955715,116.33906761325443,-4.352997468919011,1.0295043318181198,41.534106299537875,-0.19512051818971088,-0.13856373179031678,0.003218231515089265
