,trial_num,move_times,elbow_start_volts,elbow_start_pix,elbow_start_cm,elbow_start_deg,elbow_end_volts,elbow_end_pix,elbow_end_cm,elbow_end_deg,cursor_end_pix,curs_end_cm,curs_end_deg,mean_velocity,error,block,trial_delay,target_cm,target_deg,target_pix,rt,target_pos,target_amp,full_feedback,terminal_feedback,rotation_direction,rotation,rotation_angle,clamp,clamp_angle,vibration,trial_type,participant_id
10,21,0.6241069000006974,4.197378592623863,-1685.164448354899,-52.46130284129726,75.54754788695254,3.738849009008845,-498.33097926956896,-15.51367431480212,107.24312333886309,-498.33097926956896,-15.51367431480212,107.24312333886309,50.78549115844598,-13.176343304172406,main,1.795,-0.1539709240631102,120.41946664303548,-4.945861296972111,0.6641993999992337,0,1,0,0,0,0,0,0,0,3,0,1
11,22,0.5600800000001982,4.196734137833118,-1683.4987260572616,-52.40944679722324,75.59203266779332,3.732726688496769,-481.8375303452547,-15.0002123676547,107.68359739732192,-481.8375303452547,-15.0002123676547,107.68359739732192,57.2981801341188,-15.003478336749623,main,2.391,2.4893878774207843,122.68707573407156,79.96423500738653,0.6044228999999177,0,1,0,0,0,0,0,0,0,2,0,1
12,23,0.5760505999996894,4.198345274809981,-1687.6630318013576,-52.53908690740836,75.48082071569144,3.675692439515842,-335.3318365605598,-10.439304631251646,111.59617855756343,-335.3318365605598,-10.439304631251646,111.59617855756343,62.69476646997932,-7.791617418919941,main,1.927,-1.356592552033935,119.38779597648336,-43.57653004742077,0.6249627999995937,0,1,0,0,0,0,0,0,0,0,0,1
13,24,0.4819929000004777,4.200278639182216,-1692.6601986942733,-52.69465503963052,75.34736637316917,3.67665912170196,-337.11178665963973,-10.49471673140685,111.5486432089778,-337.11178665963973,-10.49471673140685,111.5486432089778,75.10748983184766,-10.212079898012234,main,2.153,1.409535807787904,121.76072310699004,45.27717581000595,0.696231799999623,0,1,0,0,0,0,0,0,0,3,0,1
14,25,0.4660038000001805,4.198345274809981,-1687.6630318013576,-52.53908690740836,75.48082071569144,3.6747257573297247,-332.784889294982,-10.360014938218583,111.66419733301166,-332.784889294982,-10.360014938218583,111.66419733301166,77.64609777282118,-8.09955125050783,main,1.587,-0.9183434566858608,119.76374858351949,-29.499071901968264,1.0408484999998109,0,1,0,0,0,0,0,0,0,0,0,1
15,26,0.5359436000007918,4.198667502205353,-1688.4958929501772,-52.5650149294454,75.45857832527105,3.6460475191415753,-258.06292584397875,-8.033825611517416,113.65972214097096,-258.06292584397875,-8.033825611517416,113.65972214097096,71.278290879196,-6.483854350414646,main,2.121,-0.4755769113954597,120.1435764913856,-15.276504016045498,0.6689885999994658,0,1,0,0,0,0,0,0,0,0,0,1
16,27,0.4979997000000367,4.199634184391471,-1690.994476396634,-52.64279899555645,75.39185115400994,3.703403995517874,-406.7723790241396,-12.66333916805141,109.68828738077944,-406.7723790241396,-12.66333916805141,109.68828738077944,68.86838732386177,-10.766238010744845,main,1.672,-0.1131028345175231,120.45452539152429,-3.633094593812879,0.5753617999998824,0,1,0,0,0,0,0,0,0,1,0,1
17,28,0.5920257999996466,4.197700820019236,-1685.9973095037185,-52.48723086333429,75.52530549653216,3.687937080539996,-365.4823257510248,-11.377927532879069,110.79097957224587,-365.4823257510248,-11.377927532879069,110.79097957224587,59.5677993691065,-10.899530707578831,main,1.778,1.3276885020074238,121.69051027982472,42.64807278692351,0.6154697000001761,0,1,0,0,0,0,0,0,0,2,0,1
18,29,0.6578755000000456,4.1960896830423735,-1681.8330037596224,-52.35759075314917,75.63651744863404,3.561623941553989,-39.60830655630353,-1.2330567306411444,119.49377135580065,-39.60830655630353,-1.2330567306411444,119.49377135580065,66.66497522276414,-3.931278178225142,main,2.316,3.3496461763863428,123.4250495340258,107.59749272888256,0.6159209999996165,0,1,0,0,0,0,0,0,0,0,0,1
19,30,0.5762909000004584,4.198989729600726,-1689.328754098995,-52.590942951482376,75.43633593485066,3.679559168260312,-344.34185076424313,-10.71979778086993,111.3555571119652,-344.34185076424313,-10.71979778086993,111.3555571119652,62.328281041893895,-11.60936843509498,main,2.191,2.813278247924872,122.96492554706018,90.3682567906261,0.696510899999339,0,1,0,0,0,0,0,0,0,3,0,1
20,31,0.8419449000002714,4.197700820019236,-1685.9973095037185,-52.48723086333429,75.52530549653216,3.605769094720017,-153.8423976714476,-4.789308617299631,116.44303563892636,-153.8423976714476,-4.789308617299631,116.44303563892636,48.59905932369327,-5.247470861887109,main,1.996,1.3276840968025878,121.69050650081346,42.64793128272565,0.6755671999999322,0,1,0,0,0,0,0,0,0,1,0,1
21,32,0.6578782999995383,4.195767455647001,-1681.0001426108029,-52.33166273111213,75.65875983905443,3.6753702121204697,-333.8639910580847,-10.39360874234018,111.63537884057476,-333.8639910580847,-10.39360874234018,111.63537884057476,54.68582715305488,-7.899533330603674,main,1.581,-1.1850987572589755,119.53491217117843,-38.06779826959048,0.7650910000002114,0,1,0,0,0,0,0,0,0,0,0,1
22,33,0.6299844000004668,4.199311956996098,-1690.1616152478146,-52.61687097351942,75.41409354443027,3.716615318728145,-440.822958615282,-13.72337682170384,108.77893257850542,-440.822958615282,-13.72337682170384,108.77893257850542,52.96137338329397,-13.535267438550932,main,2.358,2.054725522110907,122.31420001705636,66.00199029489326,0.629519999999502,0,1,0,0,0,0,0,0,0,2,0,1
